"comment_id", "content", "userlike", "article_id", "label"
"25083540", "Tôi xin chân thành cảm ơn Uber và grab. Nhờ có uber và grab mà thời gian qua mà con tôi được khám từ lúc trong bụng mẹ, và đến giờ con tôi hơn 2 tuổi khi tôi k có nhà gia đình tôi vẫn có thể đi đây đó trong khả năng tài chính có thể. Nếu không có 2 hãng taxi này chắc chắn rằng gia đình tôi k thể nào đi taxi truyền thống được.&nbsp;", "5", "3719592", "0"
"25082874", "Kiện khách hàng vì không chịu đi xe, gây sụt giảm doanh thu mới đúng chứ nhỉ", "5", "3719592", "0"
"25082348", "Được bảo hộ, tự tung tự tác quen rồi giờ cạnh tranh không nổi thì giở trò kiện cáo.", "5", "3719592", "0"
"25080983", "Ngộ thiệt kinh tế thị trường hội nhập cạnh tranh khách hàng an tâm có hãng khác thì mới thấy cước phí đi xe hợp lý hơn kể cả xe ôm giá mới tốt như thế nào.", "6", "3719592", "0"
"25081864", "Hãng taxi có bao giờ nghĩ đến giảm bớt giá và phục vụ nhiệt tình hơn chưa", "3", "3719592", "0"
"25082608", "Toà chính xác!", "3", "3719592", "0"
"25082167", "Vấn đề là phải tạo ra môi trường cạnh tranh công bằng. Mục đích của Grab và Uber là giết chết taxi truyền thống, sau đó độc quyền và tăng giá. Chẳng thế mà họ chịu lỗ để khuyến mại suốt đâu. Dần dần họ sẽ giảm ưu đãi cho tài xế, khách hàng và cuối cùng là tăng giá.", "3", "3719592", "0"
"25081944", "tôi ủng hộ Grab, Uber vì tôi được lợi, từ giá cả, chất lượng &amp; quyền chọn giá, ngược lại, Vinasun &amp; MaiLinh, chấ lượng kém còn mắc.", "2", "3719592", "0"
"25080397", "Tôi là khách hàng cứ rẻ hơn là tôi đi, chẳng cần quan tâm ai thắng", "3", "3719592", "0"
"25080391", "Tôi làm shipper chuyên đi ship hàng cho mấy shop quần áo, sẵn tui cũng quảng cáo dùm vài cái shop luôn để họ có thêm khách thì tui cũng có thêm thu nhập !<br/>Thế nào mà shop bán quần áo kế bên nó qua kiện tui bán quần áo trốn thuế làm nó thiệt hại :)))", "2", "3719592", "0"
"25090245", "Khách hàng mới là người có quyền lựa chọn sử dụng dịch vụ nào nhé. Thay vì tốn thời gian và tiền bạc vào việc kiện tụng, lấy cái đó làm chi phí nâng cao dịch vụ của mình và tài xế đi các ông lớn ạ :)", "1", "3719592", "0"
"25089834", "Làm ăn không được thì phải thay đổi mình cho tốt hơn trước chứ sao lại đi kiện cáo đối thủ nhỉ. Ai làm tốt hơn, dịch vụ hợp lí thì khách hàng chọn dùng thôi", "1", "3719592", "0"
"25084822", "Tôi ủng hộ Vinasun kiện Grap và cả Uber nữa. Như vậy mới ra công bằng và công lý...!", "1", "3719592", "0"
"25081107", "Bài thơ nào của thi hữu cũng tuyệt vời,Ý bài nào cũng sâu sắc...", "34", "3719592", "0"
"25081204", "<span class='reply_name myuser' data-userid='1002613662'>@LÂM GIANG</span>:&nbsp;Cảm ơn bạn, thơ bạn có kém gì mình đâu. Hình như bạn cũng ở Thủ Đức.", "19", "3719592", "0"
"25082565", "có rất nhiều hãng taxi nhé nên đừng bảo độc quyền , nữa là ko ai cấm grab hay uber trở thành hãng taxi cả , đừng lập lờ giữa công ty vận tải và công ty cung cấp phần mềm mà trốn thuế lách luật . riêng vụ này tôi thấy vinasun cũng như các công ty taxi đang sai lầm thay vì chứng minh grab là công ty taxi thì hãy đi theo hướng ngược lại khẳng định nó là công ty cung cấp phần mềm . mà khi đã là công ty cung cấp phần mềm thì cơ quan chức năng sẽ dễ quản lí hơn . đơn giản nếu grab uber là công ty cung cấp phần mềm thì họ ko có quyền áp giá trên km cho tài xế như hiện nay ...vvvv", "4", "3719592", "0"
"25081389", "Tôi đi xe bus và tôi ủng hộ Vinasun khởi kiện! Có kiện cáo thì khách hàng mới có lợi!", "8", "3719592", "0"
"25089996", "<span class='reply_name myuser' data-userid='1014678535'>@Ddth Guest</span>:&nbsp;Lợi chỗ nào hả ông anh? Kiện cáo thì nếu Grab rút ra khỏi VN thì chỉ có thể đi taxi như xưa? Không thấy lợi!", "0", "3719592", "0"
"24927447", "Nó không phải là con người. Nó phải trở về địa ngục, vì đó là nơi mà ác quỷ thuộc về", "2626", "3712739", "0"
"24927434", "Ơn giời đã 18 tuổi ‼ tuổi quá trẻ mà đã phạm trọng tội ‼ trời không dung đất không tha", "1069", "3712739", "0"
"24927345", "ước gì có hình phạt nào nặng hơn án tử, chứ loại này mà thì chết quá đơn giản, không đủ", "903", "3712739", "0"
"24927399", "Công an VN giỏi thật, cảm ơn các Anh đã nhanh chóng bắt được kẻ sát thủ tàn ác máu lạnh.", "660", "3712739", "0"
"24927448", "Tiếc thương thay! Thương cho cả 1 gia đình.", "605", "3712739", "0"
"24927433", "Haizz ! Thật man rợ . Mạng người coi như cỏ rác . Cầu mong gia đình siêu thoát", "412", "3712739", "0"
"24927425", "lại 1 vụ án mạng dã man được gây ra bởi 1 tên tội phạm trẻ tuổi. từ vụ Lê Văn Luyện đến vụ cả nhà ở Bình Phước, giờ đến vụ này.", "349", "3712739", "0"
"24927380", "Mỗi ngày đều nghe tin ở đâu đó có án mạng, đau lòng quá. Cần trừng trị nghiêm khắc hơn với mọi loại tội phạm.", "292", "3712739", "0"
"24927439", "Thật dã man.", "181", "3712739", "0"
"24927407", "Chúc mừng các chiến sĩ công an. Công an Việt Nam là số 1.", "178", "3712739", "0"
"24927655", "Mong pháp luật hạ tuổi tử hình xuống 16 tuổi. Những kẻ quá ác cần loại trừ khỏi xh.", "161", "3712739", "0"
"24927583", "Mình muốn hỏi là: Trong trường hợp như vậy, bị khống chế bằng dao, giới hạn hành vi tự vệ của mình là như thế nào? Mình nghĩ nạn nhân xuất thân gò hàn thì hẳn sức khỏe ko kém nghi can. Nhưng anh ấy ko thể chống trả ở mức độ làm chết kẻ tấn công mình. Nếu làm nó chết hay bị thương nặng thì bị khởi tố, ngược lại, thì kết quả như vụ án này. Giờ phải làm sao", "161", "3712739", "0"
"24927610", "giết xong 5 mạng còn có tinh thần đi nhậu hay thiệt...", "145", "3712739", "0"
"24927416", "Vụ án đầu năm gây chấn động! Thật dã man quá", "132", "3712739", "0"
"24927567", "Cám ơn các anh công an nhiều nhiều , chiều 30 ai ai cũng đoàn tụ bên gia đình thì các anh phải đi thực thi công lý mang lại niềm tin cho mọi người.", "120", "3712739", "0"
"24927482", "Trời ơi, thật là không tin được. Một thằng nít ranh mới 18t, mà có thể máu lạnh và tàn độc như vậy. Vì sao càng ngày càng xảy ra nhiều vụ án dã man và mất nhân tính như thế này?", "113", "3712739", "0"
"24927383", "Tài tình, tuyệt quá các anh ơi", "113", "3712739", "0"
"24927609", "Từ vụ án ở Bình Phước bây giờ đến vụ án ở tphcm. Loại tội phạm nay ngày càng nhiều, tôi thiét nghĩ nên áp dụng tử hình như ngày xưa và khi tử hình công bố rộng rãi để răn đe tội phạm khác, chứ như bây giờ tử hình êm dịu quá và thực hiện một cách im lặng chẳng ai biết hết. Sự thay đổi biện pháp tử hình bằng thuốc có giúp giảm tỷ lệ tội phạm không? Hoàn toàn không mà ngày càng tăng và hành vi càng dã man hơn.&nbsp;", "111", "3712739", "0"
"24927500", "Chiến công đầu năm , Công An Việt Nam mình giỏi quá , chúc các Bác , các Anh và gia đình năm mới thật nhiều Sức Khỏe , Thành Công và May Mắn", "91", "3712739", "0"
"24927670", "Tội phạm giết người man rợ kiểu này đang có xu hướng trẻ hóa. Giờ ra đường chỉ sợ mấy anh choai choai :V", "83", "3712739", "0"
"24927725", "Năm mạng người trong đó có 3 trẻ em, tên này thật man rợ trời không dung đất không ta, hắn phải xuống 9 tầng địa ngục mới xứng đáng!", "86", "3712739", "0"
"24927475", "Các anh tuy mặc thường phục nhiều hơn đồng phục...nhưng lại luôn là những người cảnh sát chân chính...cảm ơn các anh..những ngôi sao sáng trong lòng những người dân như chúng tôi.", "84", "3712739", "0"
"24927484", "Cảm ơn sự thầm lặng của các anh.mong rằng pháp luật trừng trị đủ sức răn đe.dẫu biét rằng còn nhiều vấn đề.nhưng đây vẫn là điểm mạnh của ngành.chúc năm mới ko còn những vụ án như này.", "72", "3712739", "0"
"24927493", "Nghiệp vụ của cảnh sát Việt Nam quá tuyệt vời.", "69", "3712739", "0"
"24927617", "Lứa tuổi này dễ có hành vi nông nổi, thiếu suy nghĩ, như vụ Luyện cũng thế. Dẫu sao thì cũng đủ 18 rồi.", "543", "3712739", "0"
"24927524", "Công an VN mình giỏi thật! Chúc các anh luôn mạnh khỏe, bình an và hoàn thành xuất sắc nhiệm vụ được giao!", "863", "3712739", "0"
"24927509", "Còn phải xem ngày tháng năm sinh đã.", "145", "3712739", "0"
"24927797", "<span class='reply_name myuser' data-userid='0'>@nguyen_thuhuong1987</span>:&nbsp;18 tuổi + 47 ngày. Dư rồi nhé", "133", "3712739", "0"
"24927863", "tử hình là chết ngay lập tức, không bằng chung thân. cả khoảng thời gian trong tù hăn sẽ ám ảnh mãi", "74", "3712739", "0"
"24927750", "Tôi cũng ước gì như bạn. Hắn đáng bị xử lăng trì, bỏ vạc dầu sôi, voi giày ngựa xé,.. Mới xứng với tội của hắn. Chỉ tiếc là hắn ko sống ở thời phong kiến xa xưa. Tội nghiệp cho cả một gia đình đã vĩnh viễn ra đi.", "627", "3712739", "0"
"24927963", "18 tuổi rồi.!", "19", "3712739", "0"
"24928992", "Thấy bao nhiêu vụ nó toàn đi vào từng phòng giết từng người . Sao ngủ ko chốt trong nhỉ . chốt bên trong nó đâu vào dễ dàng đc . Tui cứ vào phòng là chốt cửa .", "41", "3712739", "0"
"24930341", "<span class='reply_name myuser' data-userid='0'>@FC Barca</span>:&nbsp;Bạn nói đúng. Trc mình hay ngủ để cửa cho thoáng nhưng có khi từ h đi ngủ chốt khoá cửa lại. Đề phòng là trên hêt", "1", "3712739", "0"
"24927702", "thằng này ác hơn con thú ăn thịt người", "93", "3712739", "0"
"24927836", "Cái đó là đi ngược lại với sự tiến bộ của khoa học luật bạn ơi", "3", "3712739", "0"
"24927841", "Ko có giới hạn hành vi phòng vệ bạn ơi, chỉ khi hết bị tấn công thì mới hết quyền phòng vệ", "8", "3712739", "0"
"24927946", "thứ nhất là dù có nhiều vết thương do có sự chống trả của chủ nhà nhưng hành vi gây ra bất cứ thương tật nào cho nạn nhân cũng đều cấu thành tội. Vả lại ở đây là cả mấy tính mạng con người trong một nhà.<br/>Theo tôi một phần tội phạm nguy hiểm được trẻ hóa chính là mặt trái của Kinh tế phát triển, của công nghệ và thiếu đi sự giáo dục đạo đức", "18", "3712739", "0"
"24929327", "vậy mới nói. trẻ ranh mà bạn ơi", "0", "3712739", "0"
"24928137", "Vụ xả súng bên Mỹ cũng 19 tuổi, tôi nghĩ lỹ do chính là từ gia đình, không cha hoặc mẹ, thứ hai cá nhân bị hành hạ tinh thần, bị nhục mạ, khiêu khích, v. v... thứ ba games bạo lực, ai chưa từng bao giờ xem thử một game bạo lực thì xem cho biết, giết người rất kinh khủng, khiến kẻ giết người không ngại ra tay tàn độc.<br/>Đây cũng là một bài học cho mọi người, người làm không phải là người thân, người thân không phải ruột thịt, cho nên bắt buộc phải có cách ly, giới hạn những tiếp cận, đã có nhiều trường hợp kẻ thủ ác là người làm được cho ăn ngủ trong nhà, được tiếp cận con cái còn nhỏ của gia đình. v. v....<br/>Năm mới khá nhiều chuyện không vui nên chẳng còn muốn chúc gì.", "22", "3712739", "0"
"24928188", "từ phim ảnh, game bạo lực mà ra đó bạn.", "11", "3712739", "0"
"24928424", "Giáo dục công dân kém và Uống bia rượu quá nhiều .", "16", "3712739", "0"
"24929747", "<span class='reply_name myuser' data-userid='0'>@Lekhaidung</span>:&nbsp;Bia rượu không liên quan! Bạn nên xem lại ảnh hưởng tiêu cực từ sự khoe khoang và thích thể hiện của 1 bộ phận thanh niên thời nay", "0", "3712739", "0"
"24927904", "Phải xuống 10 tầng địa ngục mới xứng đáng!", "12", "3712739", "0"
"24928337", "Địa ngục nào dám chứa.", "21", "3712739", "0"
"24927709", "Muốn cưu mang giúp đỡ cũng phải Rất cẩn trọng! Quá nhiều bài học kiểu này! Chia buồn với gia đình!", "55", "3712739", "0"
"24927698", "Quá khen cho trinh sát Việt rất là tài năng nên không vụ nào có thể lọt qua được", "54", "3712739", "0"
"24927589", "Răng mà cầm dao giết đc 5 mạng. Khi đó chắc nó biến thành quỷ chứ nỏ phải người", "44", "3712739", "0"
"24927364", "Tướng Minh ra tay thì đố mầy chạy thoát nhé.", "46", "3712739", "0"
"24927526", "Lười làm, thích hưởng thụ, ảnh hưởng của game bạo lực, môi trường sống tác động dẫn đến hành động mất nhân tính", "43", "3712739", "0"
"24927491", "Mới tuyển vô làm có 1 tháng, đúng là họa cuối năm, thật xót xa và đáng tiếc.", "38", "3712739", "0"
"24927468", "Tên này phải chết bao nhiêu lần để trả cho những nạn nhân kia, những mất mát, nổi đau mà gia đình họ phải nhận? Những đứa trẻ, chúng còn quá nhỏ.", "36", "3712739", "0"
"24927530", "Hoan hô các anh công an giỏi quá", "36", "3712739", "0"
"24927414", "Thật tàn nhẫn, kết cục của việc không được giáo dục", "37", "3712739", "0"
"24927647", "Kinh khủng quá. Dã man ko còn gì để nói.", "34", "3712739", "0"
"24927739", "Toà án nên xử nhanh ! Đưa nó về địa ngục ,nơi đó phù hợp với nó !!!", "31", "3712739", "0"
"24927690", "Hung thủ đã bị bắt và sẽ phải đền tội.cầu mong cho gia đình anh Chinh được siêu thoát.", "32", "3712739", "0"
"24927732", "Đối tượng sinh năm 2000, bây giờ là tháng 2.2018, tôi nghĩ chắc thủ phạm chưa đủ 18 tuổi (vì đủ 18 tuổi khi sinh vào tháng 01, 02 năm 2000). Vậy hình phạt cao nhất là chỉ 18 năm tù. Ôi trời ơi, nên sửa luật hay không đây?", "30", "3712739", "0"
"24927746", "Suy nghĩ của tụi trẻ bây giờ rất lập dị, mọi người có thấy vậy không", "29", "3712739", "0"
"24927505", "Càng ngày có nhiều vụ thảm sát man rợ, sát nhân máu lạnh và tuổi đời còn rất trẻ, chúng hành động vì bản năng và cái tôi quá lớn, thiết nghĩ chúng ta cần hành động từ ngay ở nhà trường và gd, ngoài ra thời buổi công nghệ nhà nhà nên lắp camera,chống trộm đột nhập để có thể phòng chống hiệu quả cũng như khi hung thủ gây án, cơ quan điều tra dễ dàng truy bắt hung thủ quy án.", "27", "3712739", "0"
"24927735", "Nó xứng đáng bị phanh thây chứ ko phải là tiêm thuốc nữa. Ác thú trong lốt người.", "25", "3712739", "0"
"24927512", "quỷ đội lốt người", "25", "3712739", "0"
"24927461", "Chia buồn cùng gia đình, thương các cháu quá nhỏ. Sao nỡ ra tay như vậy?", "24", "3712739", "0"
"24927376", "Cạn lời. A DI ĐÀ PHẬT", "25", "3712739", "0"
"24927496", "Toàn bộ các lực lượng đã tham gia phối hợp rất xuất sắc. Chia buồn cùng gia đình nạn nhân.", "22", "3712739", "0"
"24927358", "Đủ 18 tuổi rồi...", "20", "3712739", "0"
"24927683", "Tội ác man rợ. Nghe thôi cũng rụng rời tay chân.", "17", "3712739", "0"
"24927672", "đau xót cho cả gia đình", "17", "3712739", "0"
"24927553", "Sợ quá! Cầu mong gia đình nạn nhân siêu thoát.", "16", "3712739", "0"
"24927809", "Chắc bạn chưa đọc kĩ vụ này và chưa theo thông tin chính xác cập nhật từng phút từng giờ... báo nói... nó sinh tháng 1.", "5", "3712739", "0"
"24928089", "Sinh tháng 29/1/2000 nhé bạn.... 18 tuổi 17 ngày rồi đấy", "4", "3712739", "0"
"24930947", "Chính xác là sống ảo, chỉ nhìn thấy những cảnh ăn chơi tiêu xài, ích kỷ và thiếu lý trí. tâm lý tham lam, thích hưởng thụ nhưng lại coi rẻ lao động. Tâm lý bất ổn, hằn học với ai hơn mình, đồng tiền trở thành thước đo đẳng cấp. Tâm lý tuổi trẻ mà như vậy sẽ tạo nên sự hiếu chiến và lạnh lùng tàn nhẫn", "0", "3712739", "0"
"24927462", "Thằng này không phải người rồi.", "15", "3712739", "0"
"24927684", "Không biết đủ tuổi chịu án tử chưa ? Ôi luật pháp", "14", "3712739", "0"
"24927596", "tội mấy&nbsp;đứa nhỏ", "14", "3712739", "0"
"24927572", "Hi vọng thằng này trên 18 tuổi. Phẩn uất quá!", "14", "3712739", "0"
"24927349", "Pháp luật trừng trị thật nghiêm .", "15", "3712739", "0"
"24927614", "Cứ tưởng năm 2017 al đã khép lại êm đềm, ai ngờ còn 1 tên muốn 'ăn tết lớn.'..", "13", "3712739", "0"
"24927479", "Môn giáo dục công dân cần thay đổi", "14", "3712739", "0"
"24927642", "Vừa tròn 18t đã có bước ngoặc lớn trong cuộc đời... Ăn cái tết ân huệ rồi e!", "10", "3712739", "0"
"24927554", "Cuộc đời đang nở hoa bỗng trở thành cuộc sống bế tắt. Thôi rồi lượm ơi", "10", "3712739", "0"
"24927525", "Quá máu lạnh. Xin chia buồn cùng người thân gia đình bi hại.", "10", "3712739", "0"
"24927706", "Tội ác man rợ", "9", "3712739", "0"
"24927605", "Sống làm gì nữa ?", "9", "3712739", "0"
"24927533", "Mới 18 tuổi, tại sao lại nhẫn tâm thế?", "9", "3712739", "0"
"24927487", "trên đời này sao lại có những tên máu lạnh thế này nhĩ?", "9", "3712739", "0"
"24927476", "Tên Tình mà chẳng tình người<br/>Giết người đền mạng biết rồi vẫn chơi?", "10", "3712739", "0"
"24928730", "&nbsp;loại vô học , vô công rồi nghề này sẽ không làm gì được cho xã hội và trước sau gì cũng làm bậy thôi , có khác chỉ là mức độ khác nhau .&nbsp;", "8", "3712739", "0"
"24927745", "Mừng quá đủ 18 tuổi", "8", "3712739", "0"
"24927529", "Hy vọng tên này 18t đủ rồi", "8", "3712739", "0"
"24928707", "phải nói là cảnh sát vn trên cả tuyệt vời", "8", "3712739", "0"
"24929053", "Loại này tử hình thì nhẹ nhàng cho nó quá!", "6", "3712739", "0"
"24927300", "Vậy là nó chưa 18 tuổi phải khg?", "7", "3712739", "0"
"24929268", "Lại An Giang...", "5", "3712739", "0"
"24929249", "ác quỷ", "5", "3712739", "0"
"24929134", "THẬT ĐỘC ÁC. VÔ NHÂN TÍNH", "5", "3712739", "0"
"24929248", "Bạn này chắc đến tiết GDCD ko học nên mới yêu cầu đổi. Nên học lại đi.", "2", "3712739", "0"
"24927555", "Nó sinh tháng 1- 2000 giờ là 2-2018 nên nó đủ 18 tuổi rồi. Năm nay tất niên muộn (năm nhuận) chứ không thì khả năng nó lại thoát án tử", "29", "3712739", "0"
"24928502", "<span class='reply_name myuser' data-userid='1022638469'>@Truong nguyentrong</span>:&nbsp;Có chắc 18 tuổi ko anh", "0", "3712739", "0"
"24928735", "Thật xuất sắc, những chiến công của lực lượng CAND! Với họ mùa xuân là sự bình yên của đất nước và nhân dân!", "5", "3712739", "0"
"24928715", "Cảnh sát quá giỏi. Gia đình nạn nhân quá đáng thương. Hung thủ quá tàn ác đáng tội chết.", "5", "3712739", "0"
"24928622", "Phải công nhận là công an Việt Nam có tài phá án thuộc top 1 thế giới", "6", "3712739", "0"
"24928472", "Nền giáo dục ... và sự quan tâm của xh đối với lứa tuổi này còn thờ ơ<br/>... cần phải suy ngẫm", "5", "3712739", "0"
"24928469", "giết người không gớm tay , ác độc nhất là nó sát hại 3 đứa trẻ con trong 3 phòng ngủ .&nbsp;", "5", "3712739", "0"
"24928378", "Quản lý nhập cư lỏng lẻo rất nguy hiểm gây nhiều hệ lụy xã hội.", "5", "3712739", "0"
"24927808", "Thật đau xót cho gia đình ông chủ,đặc biệt 3 cháu nhỏ còn đang quá nhỏ !<br/>Chúc mừng các chiến sỹ công an đã tận tâm phá án ngay trong thời khắc chuyển giao năm mới<br/><br/>", "5", "3712739", "0"
"24927754", "&nbsp;Khốn nạn thật.&nbsp;", "5", "3712739", "0"
"24929111", "Trời ơi không thể tả nổi sự đau khổ nữa", "4", "3712739", "0"
"24929105", "Quá tàn nhẫn !!!!!", "4", "3712739", "0"
"24929098", "Vô cảm, vô tri , vô giác...&nbsp;", "4", "3712739", "0"
"24928827", "Tử hình là cái kết của kẻ không còn nhân cách 1 con người....", "4", "3712739", "0"
"24928681", "Vụ việc thật đau lòng.", "4", "3712739", "0"
"24928583", "Bữa tất niên định mệnh, chia buồn cùng người thân của nạn nhân.", "4", "3712739", "0"
"24928573", "Chiến công xuất sắc của Công an đầu năm Mậu Tuất. Bộ LHS sửa đổi, bổ sung, hiệu lực 2018 vẫn chưa đáp ứng yêu cầu thực tiễn trong đấu tranh chống tội phạm, mặc dù vụ Tên Luyện GN, Cướp tiệm vàng ớ Bắc Giang đã gây nhiều tranh luận, là cơ sở để Luật điều chỉnh tăng hình phạt đối với người đủ 16 tuổi có hành vi phạm tội đặc biệt nghiêm trọng.", "4", "3712739", "0"
"24928528", "Cảm ơn các chiến sĩ công an tài tình đã phá nhanh vụ trọng án, đem lại bình yên cho xã hội. Chúc các anh một năm mới mạnh khỏe, nhiều chiến công mới.", "4", "3712739", "0"
"24928440", "NGÀNH TRUYỀN THÔNG VÀ BỘ CÔNG AN NÊN CÓ CHƯƠNG TRÌNH CUNG CẤP CHO NGƯỜI DÂN KIẾN TRÚC VÀ KHẢ NĂNG PHÒNG CHỐNG TỘI PHẠM, VÍ DỤ GIA ĐÌNH GIÀU CÓ PHẢI CÓ PHÒNG NGỦ RIÊNG CHO KHÁCH, GIA ĐÌNH NGỦ RIÊNG BIỆT,...", "4", "3712739", "0"
"24928436", "Hãy cánh giác người có khả nghi hay mang lại những điều không tốt. Chia buồn cho gia đình nhà ông đã gặp nạn, bắt kẻ gây án phải đền tội.", "4", "3712739", "0"
"24928417", "Sợ nhất ra đường gặp mấy thanh niên choai choai như này. Động vào toàn chơi dao nên phải nhịn", "4", "3712739", "0"
"24928052", "Các bác công an trông gày và khổ, tóc bạc hết. Xã hội ngày càng phức tạp, tội phạm nhiều và trẻ hoá, phức tạp. Chúc các bác năm mới ít việc phải điều tra", "4", "3712739", "0"
"24928015", "Chỉ có đội U23 Vn vào chung kết tối mới rơi nước mắt và sau khi đọc tin nay.", "4", "3712739", "0"
"24927652", "Tin hay nhất đầu năm... Cho nó cái tết ân huệ!", "4", "3712739", "0"
"24929202", "Thỉnh thoảng lại đọc thấy bài bài báo như thế này mà đau long. THẢM ÁN. !!! cầu mong cả gia đình anh siêu thoát.", "3", "3712739", "0"
"24928963", "trời ơi.... 18 tuổi", "2", "3712739", "0"
"24928561", "Tại sao lại phải cho nó ân huệ hả bạn????", "4", "3712739", "0"
"24926153", "Mấy hôm nay tôi chỉ chờ đợi, mong ngóng tin này. Giờ ăn Tết vui hơn rồi.", "1554", "3712705", "0"
"24926175", "Nói không phải nịnh Công An Việt Nam mình đứng thứ 2 trên thế giới thì không nước nào dám đứng đầu.", "1176", "3712705", "0"
"24926120", "Kẻ sát nhân đã bị bắt, rất muốn xem mặt mũi tên sát nhân này có giống người hay không. Năm mới chúc các đồng chí công an mạnh khoẻ để giữ gìn bình an cho nhân dân.", "821", "3712705", "0"
"24926154", "Vì tội ác của người này mà cả một gia đình tang thương và hàng trăm gia đình chiến sĩ đón xuân thiếu người thân do các anh chị phải đi làm nhiệm vụ. Chắc chắn với tội ác đã gây ra hắn sẽ nhận mức án nghiêm khắc nhất. Thành tâm chia buồn cùng gia đình nạn nhân.Trân trọng các chiến sĩ công an vì dân phục vụ!", "826", "3712705", "0"
"24926149", "Quỷ dữ mang mặt người...đã bị bắt! Công An VN giỏi thật phá án nhanh quá. Xin chúc mừng chiến công này của các Anh và chia buồn với gia đình nạn nhân.", "488", "3712705", "0"
"24926159", "Không ngoài dự đoán của mình", "300", "3712705", "0"
"24926145", "Tin vui đầu xuân, chúc các chiến sĩ cảnh sát năm mới mạnh khỏe.", "194", "3712705", "0"
"24926144", "Tên giết người quá nguy hiểm, nhưng các chiến sỹ Công an quá nhanh. Xin chúc mừng cả 2 !", "148", "3712705", "0"
"24926307", "Đọc đến đoạn thằng này sinh tháng 1/2000 mừng suýt rơi điện thoại !", "142", "3712705", "0"
"24926152", "Công an Việt Nam quá giỏi.Xin chia buồn cùng gia đình các nạn nhân,còn tên kia chết nghìn lần vẫn không hết tội đâu", "142", "3712705", "0"
"24926157", "Hô hô.. chạy đâu cho thoát hả em.. Hoan hô các đồng chí Công An Việt Nam", "130", "3712705", "0"
"24926202", "Công An TP.HCM quá giỏi và đầy trách nhiệm trước nhân dân thật đáng khen, quên mình bất chấp tết nhất cận kề. Không manh mối gì chỉ 3 ngày bắt được thủ phạm gây ra đại trọng án một lúc giết 5 người không khác gì vụ án giết người ở Bình Dương. TP.HCM và Bộ Công An cần động viên kịp thời công lao các chiến sĩ thực sự vì dân phục vụ. Chúc các cháu lập chiến công dồi dào sức khỏe hạnh phúc nhiều may mắn trong cuộc sống, thăng tiến trong sự nghiệp phát huy tốt bản chất vì nước quên thân vì dân phục vụ. Đón Xuân 'Nguyễn Huệ' vui vẻ tràn trề hạnh phúc.", "116", "3712705", "0"
"24926168", "Hay quá. Tin này thật sự là món quà tuyệt vời cho người dân cả nước. Tàn ác như thế thì phải gặp quả báo.", "105", "3712705", "0"
"24926126", "Hoan hô công an Tp.HCM.", "106", "3712705", "0"
"24926136", "Cảm ơn những cán bộ công an quên tết để bắt kẻ mang rợ ra chịu tội, chúc các anh có một cái tết hạnh phúc, cầu mong linh hồn của người đã khuất an nghỉ, NAM MÔ A DI ĐÀ PHẬT.", "96", "3712705", "0"
"24926223", "Đừng bao giờ gây nên tội ác , sẽ không bao giờ thoát tội được đâu . Đền tội đi tên ác quỷ .", "95", "3712705", "0"
"24926191", "Khổ cho mọi người trong gia đình<br/>Nuôi ong tay áo, nuôi cáo trong nhà", "87", "3712705", "0"
"24926139", "Chúc mừng các chiến sỹ công an! Cái ác nhất định phải trả giá đắt.", "80", "3712705", "0"
"24926193", "Hoan hô các chiến sĩ công an, chúc các anh năm mới nhiều sức khoẻ, lạp nhiều chiến công.", "76", "3712705", "0"
"24926205", "Các chiến sỹ Công An Việt Nam quá xuất sắc.", "76", "3712705", "0"
"24926207", "Cám ơn các chiến sĩ đã vì lẽ phải công bằng cho nhân dân mà phải hi sinh cả một cái tết chúc gd các sk và hạnh phúc", "63", "3712705", "0"
"24926249", "Nó sinh 29/1/2000, đã đủ 18 tuổi 17 ngày rồi", "61", "3712705", "0"
"24926182", "Mong chờ tên này đền tội, xử nhanh và thi hành án nhanh, khỏi phải phúc thẩm làm gì", "56", "3712705", "0"
"24926354", "Mừng vì nó vừa tròn 18 tuổi...", "57", "3712705", "0"
"24926246", "Tử hình 100 lần cũng chưa xứng đáng với tội ác của kẻ giết người man rợ này", "45", "3712705", "0"
"24926342", "Ớn lạnh với cái máu lạnh của hắn. Giết luôn mấy đứa nhỏ mới sợ. May là đủ 18 tuổi rồi chứ nếu không thì rất phẫn nộ. Thôi, chuẩn bị hóa kiếp đi.", "41", "3712705", "0"
"24926161", "Nhanh gọn lẹ", "40", "3712705", "0"
"24926128", "Hi vọng là đúng nó. CA Việt Nam quá giỏi.", "41", "3712705", "0"
"24926316", "Đủ 18 tuổi hơn tháng rồi. Lần này sẽ phải gặp Diêm Vương chứ không còn may mắn như Lê Văn Luyện nữa.", "35", "3712705", "0"
"24926137", "Tin vui ngày mùng 1.xin chúc mừng công an Việt Nam!", "33", "3712705", "0"
"24926204", "Quá nhanh quá xuất sắc, khâm phục cảnh sát Việt Nam quớ :)", "35", "3712705", "0"
"24926198", "Quá giỏi. Công an việt nam muôn năm.", "34", "3712705", "0"
"24926213", "Quá độc ác", "32", "3712705", "0"
"24926130", "Tin mong muốn được coi nhất trong ngày đầu năm 2018", "33", "3712705", "0"
